date open high low close volume
2016-08-23 2720 2720 2719 2720 0
2016-08-24 2718 2720 2701 2701 20
2016-08-25 2698 2718 2698 2698 2
2016-08-26 2697 2704 2697 2704 6
2016-08-29 2706 2710 2697 2710 6
2016-08-30 2767 2767 2694 2716 10
2016-08-31 2767 2767 2694 2718 0
2016-09-01 2692 2767 2673 2673 12
2016-09-02 2692 2692 2673 2688 0
2016-09-05 2631 2692 2631 2680 24
2016-09-06 2650 2680 2631 2660 4
2016-09-07 2632 2669 2632 2660 20
2016-09-08 2604 2604 2604 2604 2
2016-09-09 2604 2604 2604 2634 0
2016-09-12 2650 2713 2604 2713 14
2016-09-13 2780 2780 2606 2704 54
2016-09-14 2685 2780 2606 2685 2
2016-09-19 2685 2685 2685 2685 2
2016-09-20 2685 2685 2685 2685 0
2016-09-21 2503 2561 2461 2490 12
2016-09-22 2503 2503 2478 2497 0
2016-09-26 2528 2528 2462 2503 4
2016-09-27 2528 2528 2503 2516 0
2016-09-28 2529 2562 2498 2498 22
2016-09-29 2481 2562 2481 2482 6
2016-09-30 2481 2482 2481 2481 0
2016-10-11 2711 2788 2711 2731 40
2016-10-12 2504 2505 2493 2504 2
2016-10-13 2504 2504 2504 2504 0
2016-10-14 2504 2504 2504 2504 2
2016-10-17 2522 2530 2504 2517 6
2016-10-18 2523 2530 2517 2523 2
2016-10-19 2523 2523 2523 2523 0
2016-10-20 2566 2566 2501 2501 10
2016-10-21 2624 2624 2501 2529 8
2016-10-24 2510 2613 2508 2561 54
2016-10-27 2640 2700 2586 2683 40
2016-10-28 2716 2739 2635 2739 24
