date open high low close volume
2016-09-29 13440 13800 13275 13325 761750
2016-09-30 13325 13370 13170 13255 409922
2016-10-10 13600 13925 13475 13835 503364
2016-10-11 13865 14245 13850 14205 672820
2016-10-12 14100 14300 14060 14165 497472
2016-10-13 14105 14255 13920 14025 622646
2016-10-14 13980 14520 13945 14385 678166
2016-10-17 14405 14535 14235 14300 596490
2016-10-18 14300 14375 14125 14340 552662
2016-10-19 14330 14360 13605 13760 785038
2016-10-20 13765 13900 13720 13795 514844
2016-10-21 13790 13825 13450 13660 549628
2016-10-24 13700 14020 13665 13905 535214
2016-10-25 13925 14310 13905 13985 642340
2016-10-26 14015 14070 13580 14020 717604
2016-10-27 13980 14255 13800 14155 852286
2016-10-28 14190 14425 14050 14155 754884
