date open high low close volume
2016-08-04 14520 14760 14355 14710 880154
2016-08-05 14680 15175 14625 15155 1087028
2016-08-08 15200 15265 14750 14755 949646
2016-08-09 14765 14865 14525 14690 928986
2016-08-10 14585 14780 14455 14745 849680
2016-08-11 14760 14870 14660 14730 561374
2016-08-12 14705 14915 14600 14660 712808
2016-08-15 14655 14750 14525 14700 539102
2016-08-16 14685 14745 14470 14635 743172
2016-08-17 14585 14865 14530 14770 729584
2016-08-18 14755 14940 14625 14820 572358
2016-08-19 14875 14920 14640 14645 455430
2016-08-22 14595 14660 14370 14520 672446
2016-08-23 14530 14720 14505 14565 320348
2016-08-24 14570 14670 14535 14575 276064
2016-08-25 14555 14585 13910 13980 988818
2016-08-26 14020 14130 13885 13965 512646
2016-08-29 13965 14045 13780 13825 425250
2016-08-30 13800 13950 13790 13850 275180
2016-08-31 13830 13930 13545 13590 439044
2016-09-01 13580 13710 13450 13680 308078
2016-09-02 13705 14000 13650 13795 538616
2016-09-05 13825 13940 13790 13890 241596
2016-09-06 13910 14160 13775 14115 488816
2016-09-07 14100 14260 14030 14075 390564
2016-09-08 14095 14180 13980 14155 355028
2016-09-09 14160 14175 14025 14135 235974
2016-09-12 14105 14205 13860 13870 405048
2016-09-13 13880 14145 13815 14095 462598
2016-09-14 14045 14215 13955 14205 443356
2016-09-19 14280 14745 14265 14745 425504
2016-09-20 14765 14930 14655 14930 446924
2016-09-21 14940 14980 14795 14965 400876
2016-09-22 14985 15015 14820 14910 510614
2016-09-23 14925 14975 14755 14945 388556
2016-09-26 14960 15535 14880 15495 736410
2016-09-27 15485 15550 15355 15465 467190
2016-09-28 15455 15470 15195 15245 426340
2016-09-29 15210 15405 15010 15105 657206
2016-09-30 15080 15190 14970 15180 379214
2016-10-10 15700 15750 15440 15630 321010
2016-10-11 15580 15720 15330 15385 476536
2016-10-12 15370 15475 15190 15240 391872
2016-10-13 15205 15265 14925 14940 595016
2016-10-14 14940 15180 14890 15060 319580
2016-10-17 15020 15430 15020 15165 509610
2016-10-18 15180 15235 14985 15080 444732
2016-10-19 15075 15260 14805 14825 610944
2016-10-20 14830 15110 14745 15005 433352
2016-10-21 15040 15180 14795 14840 358204
2016-10-24 14850 14910 14735 14780 334748
2016-10-25 14760 15135 14750 15085 506040
2016-10-26 15100 15160 14850 14925 362382
2016-10-27 14920 15350 14885 15325 685682
2016-10-28 15255 15305 15085 15195 370654
